id,code,dosage,Name,
30138,202157,150MG; 200MG; 300MG,LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE,
30139,202160,5MG,OXYCODONE HYDROCHLORIDE,
30140,202160,15MG,OXYCODONE HYDROCHLORIDE,
30141,202160,30MG,OXYCODONE HYDROCHLORIDE,
30142,202163,EQ 5MG BASE/100ML,ZOLEDRONIC ACID,
30143,202164,0.125MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30144,202164,0.25MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30145,202164,0.5MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30146,202164,1MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30147,202164,1.5MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30148,202168,400MG,ACYCLOVIR,
30149,202168,800MG,ACYCLOVIR,
30150,202170,2.5MG,FELODIPINE,
30151,202170,5MG,FELODIPINE,
30152,202170,10MG,FELODIPINE,
30153,202171,300MG; 300MG; 200MG,LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE,
30154,202172,5MG,ROSUVASTATIN ZINC,
30155,202172,10MG,ROSUVASTATIN ZINC,
30156,202172,20MG,ROSUVASTATIN ZINC,
30157,202172,40MG,ROSUVASTATIN ZINC,
30158,202176,15MG,LANSOPRAZOLE,
30159,202176,30MG,LANSOPRAZOLE,
30160,202179,EQ 10MG BASE,PREDNISOLONE SODIUM PHOSPHATE,
30161,202179,EQ 15MG BASE,PREDNISOLONE SODIUM PHOSPHATE,
30162,202179,EQ 30MG BASE,PREDNISOLONE SODIUM PHOSPHATE,
30163,202180,50MG,TRAZODONE HYDROCHLORIDE,
30164,202180,100MG,TRAZODONE HYDROCHLORIDE,
30165,202180,150MG,TRAZODONE HYDROCHLORIDE,
30166,202180,300MG,TRAZODONE HYDROCHLORIDE,
30167,202182,EQ 4MG BASE/5ML,ZOLEDRONIC ACID,
30168,202187,25MG,SPIRONOLACTONE,
30169,202187,50MG,SPIRONOLACTONE,
30170,202187,100MG,SPIRONOLACTONE,
30171,202189,150MG,BUPROPION HYDROCHLORIDE,
30172,202191,EQ 5MG BASE,METOCLOPRAMIDE HYDROCHLORIDE,
30173,202191,EQ 10MG BASE,METOCLOPRAMIDE HYDROCHLORIDE,
30174,202192,EQ 5MG BASE,JAKAFI,
30175,202192,EQ 10MG BASE,JAKAFI,
30176,202192,EQ 15MG BASE,JAKAFI,
30177,202192,EQ 20MG BASE,JAKAFI,
30178,202192,EQ 25MG BASE,JAKAFI,
30179,202194,15MG,LANSOPRAZOLE,
30180,202197,EQ 10GM BASE/VIAL;EQ 5GM BASE/VIAL,AMPICILLIN AND SULBACTAM,
30181,202198,EQ 10GM BASE/VIAL,AMPICILLIN SODIUM,
30182,202200,250MG,LEVOFLOXACIN,
30183,202200,500MG,LEVOFLOXACIN,
30184,202200,750MG,LEVOFLOXACIN,
30185,202202,1MG,WARFARIN SODIUM,
30186,202202,2MG,WARFARIN SODIUM,
30187,202202,2.5MG,WARFARIN SODIUM,
30188,202202,3MG,WARFARIN SODIUM,
30189,202202,4MG,WARFARIN SODIUM,
30190,202202,5MG,WARFARIN SODIUM,
30191,202202,6MG,WARFARIN SODIUM,
30192,202202,7.5MG,WARFARIN SODIUM,
30193,202202,10MG,WARFARIN SODIUM,
30194,202203,EQ 4MG BASE/VIAL,TOPOTECAN HYDROCHLORIDE,
30195,202204,0.5MG,DUTASTERIDE,
30196,202206,0.375MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30197,202206,0.75MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30198,202206,1.5MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30199,202206,2.25MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30200,202206,3MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30201,202206,3.75MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30202,202206,4.5MG,PRAMIPEXOLE DIHYDROCHLORIDE,
30203,202207,N/A,LYMPHOSEEK KIT,
30204,202209,0.075%,TRETINOIN,
30205,202210,EQ 5MG BASE,ESCITALOPRAM OXALATE,
30206,202210,EQ 10MG BASE,ESCITALOPRAM OXALATE,
30207,202210,EQ 20MG BASE,ESCITALOPRAM OXALATE,
30208,202211,3.9MG/24HR,OXYTROL FOR WOMEN,
30209,202212,50MG,NEVIRAPINE,
30210,202212,100MG,NEVIRAPINE,
30211,202214,325MG;5MG,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,
30212,202214,325MG;7.5MG,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,
30213,202214,325MG;10MG,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,
30214,202217,5MGN/A;N/A210GM;N/A0.74GM;N/A2.86GM;N/A5.6GM,PEG-3350 SODIUM CHLORIDE SODIUM BICARBONATE POTASSIUM CHLORIDE AND BISACODYL,
30215,202219,450MG,LITHIUM CARBONATE,
30216,202220,5MG,PROTRIPTYLINE HYDROCHLORIDE,
30217,202220,10MG,PROTRIPTYLINE HYDROCHLORIDE,
30218,202221,EQ 5MG BASE/5ML,ESCITALOPRAM OXALATE,
30219,202223,40MG,VALSARTAN,
30220,202223,80MG,VALSARTAN,
30221,202223,160MG,VALSARTAN,
30222,202223,320MG,VALSARTAN,
30223,202227,EQ 5MG BASE/5ML,ESCITALOPRAM OXALATE,
30224,202228,50MG,QUETIAPINE FUMARATE,
30225,202228,150MG,QUETIAPINE FUMARATE,
30226,202228,200MG,QUETIAPINE FUMARATE,
30227,202228,300MG,QUETIAPINE FUMARATE,
30228,202228,400MG,QUETIAPINE FUMARATE,
30229,202229,333MG,ACAMPROSATE CALCIUM,
30230,202230,25MG,LOSARTAN POTASSIUM,
30231,202230,50MG,LOSARTAN POTASSIUM,
30232,202230,100MG,LOSARTAN POTASSIUM,
30233,202231,100MCG/VIAL,LEVOTHYROXINE SODIUM,
30234,202231,200MCG/VIAL,LEVOTHYROXINE SODIUM,
30235,202231,500MCG/VIAL,LEVOTHYROXINE SODIUM,
30236,202231,500MCG,LEVOTHYROXINE SODIUM,
30237,202235,EQ 3MG BASE/3ML,IBANDRONATE SODIUM,
30238,202236,EQ 0.125MG BASE/SPRAY;0.05MG/SPRAY,DYMISTA,
30239,202239,EQ 2.5MG BASE;10MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30240,202239,EQ 5MG BASE;10MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30241,202239,EQ 5MG BASE;20MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30242,202239,EQ 5MG BASE;40MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30243,202239,EQ 10MG BASE;20MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30244,202239,EQ 10MG BASE;40MG,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,
30245,202242,2%,LIDOCAINE HYDROCHLORIDE,
30246,202244,EQ 5MG BASE,RIZATRIPTAN BENZOATE,
30247,202244,EQ 10MG BASE,RIZATRIPTAN BENZOATE,
30248,202245,30MG/5ML,CODEINE SULFATE,
30249,202248,15MG,PHENTERMINE HYDROCHLORIDE,
30250,202248,30MG,PHENTERMINE HYDROCHLORIDE,
30251,202252,43MG,FENOFIBRATE (MICRONIZED),
30252,202252,130MG,FENOFIBRATE (MICRONIZED),
30253,202253,EQ 2MG BASE/ML,ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE,
30254,202254,75MG,IRBESARTAN,
30255,202254,150MG,IRBESARTAN,
30256,202254,300MG,IRBESARTAN,
30257,202255,25MG,Sildenafil Citrate,
30258,202255,50MG,Sildenafil Citrate,
30259,202255,100MG,Sildenafil Citrate,
30260,202258,200MG,VICTRELIS,
30261,202260,0.35MG,NORETHINDRONE,
30262,202261,EQ 45MG BASE,MINOCYCLINE HYDROCHLORIDE,
30263,202261,65MG,MINOCYCLINE HYDROCHLORIDE,
30264,202261,EQ 90MG BASE,MINOCYCLINE HYDROCHLORIDE,
30265,202261,115MG,MINOCYCLINE HYDROCHLORIDE,
30266,202261,EQ 135MG BASE,MINOCYCLINE HYDROCHLORIDE,
30267,202266,EQ 75MG BASE,CLOPIDOGREL BISULFATE,
30268,202266,EQ 300MG BASE,CLOPIDOGREL BISULFATE,
30269,202268,EQ 1GM BASE/VIAL,CEFEPIME HYDROCHLORIDE,
30270,202268,EQ 2GM BASE/VIAL,CEFEPIME HYDROCHLORIDE,
30271,202270,500MG;EQ 50MG BASE,JANUMET XR,
30272,202270,1GM;EQ 50MG BASE,JANUMET XR,
30273,202270,1GM;EQ 100MG BASE,JANUMET XR,
30274,202271,25MG,ACARBOSE,
30275,202271,50MG,ACARBOSE,
30276,202271,100MG,ACARBOSE,
30277,202274,EQ 5GM BASE/VIAL,VANCOMYCIN HYDROCHLORIDE,
30278,202275,EQ 500MG BASE/VIAL,VANCOMYCIN HYDROCHLORIDE,
30279,202275,EQ 1GM BASE/VIAL,VANCOMYCIN HYDROCHLORIDE,
30280,202276,50MG,STENDRA,
30281,202276,100MG,STENDRA,
30282,202276,200MG,STENDRA,
30283,202277,5MG,CETIRIZINE HYDROCHLORIDE HIVES,
30284,202277,5MG,CETIRIZINE HYDROCHLORIDE ALLERGY,
30285,202277,10MG,CETIRIZINE HYDROCHLORIDE HIVES,
30286,202277,10MG,CETIRIZINE HYDROCHLORIDE ALLERGY,
30287,202278,EQ 6.5MG BASE/4HR,ZECUITY,
30288,202280,EQ 5MG BASE,ESCITALOPRAM OXALATE,
30289,202280,EQ 10MG BASE,ESCITALOPRAM OXALATE,
30290,202280,EQ 20MG BASE,ESCITALOPRAM OXALATE,
30291,202285,5MG,OLANZAPINE,
30292,202285,10MG,OLANZAPINE,
30293,202285,15MG,OLANZAPINE,
30294,202285,20MG,OLANZAPINE,
30295,202286,650 MG,TRANEXAMIC ACID,
30296,202287,2.5MG,OLANZAPINE,
30297,202287,5MG,OLANZAPINE,
30298,202287,7.5MG,OLANZAPINE,
30299,202287,10MG,OLANZAPINE,
30300,202287,15MG,OLANZAPINE,
30301,202287,20MG,OLANZAPINE,
30302,202288,300MG,LITHIUM CARBONATE,
30303,202289,12.5MG;50MG,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,
30304,202289,12.5MG;100MG,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,
30305,202289,25MG;100MG,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,
30306,202292,125MG,FULYZAQ,
30307,202293,5MG,FARXIGA,
30308,202293,10MG,FARXIGA,
30309,202294,60MG,DEXLANSOPRAZOLE,
30310,202296,0.15MGN/A;0.02MG0.01MG,DESOGESTREL AND ETHINYL ESTRADIOL,
30311,202297,0.1MG,CLONIDINE HYDROCHLORIDE,
30312,202297,0.2MG,CLONIDINE HYDROCHLORIDE,
30313,202297,0.3MG,CLONIDINE HYDROCHLORIDE,
30314,202300,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,
30315,202301,600MG,EFAVIRENZ,
30316,202305,0.05%,AZELASTINE HYDROCHLORIDE,
30317,202308,1%,AZITHROMYCIN,
30318,202313,60MG/20ML (3MG/ML),ADENOSINE,
30319,202313,90MG/30ML (3MG/ML),ADENOSINE,
30320,202317,EQ 0.016% BASE,VALCHLOR,
30321,202319,15MG,LANSOPRAZOLE,
30322,202321,5MG,OXYMORPHONE HYDROCHLORIDE,
30323,202321,10MG,OXYMORPHONE HYDROCHLORIDE,
30324,202323,25MG;100MG,CARBIDOPA AND LEVODOPA,
30325,202323,50MG;200MG,CARBIDOPA AND LEVODOPA,
30326,202324,1MG,INLYTA,
30327,202324,5MG,INLYTA,
30328,202327,25MG,SITAGLIPTIN PHOSPHATE,
30329,202327,50MG,SITAGLIPTIN PHOSPHATE,
30330,202327,100MG,SITAGLIPTIN PHOSPHATE,
30331,202328,EQ 500MG/20ML (EQ 25MG/ML),LEVOFLOXACIN,
30332,202328,EQ 750MG/30ML (EQ 25MG/ML),LEVOFLOXACIN,
30333,202330,5MG,BUSPIRONE HYDROCHLORIDE,
30334,202330,10MG,BUSPIRONE HYDROCHLORIDE,
30335,202330,15MG,BUSPIRONE HYDROCHLORIDE,
30336,202330,30MG,BUSPIRONE HYDROCHLORIDE,
30337,202331,EQ 40MG MEDOXOMIL;12.5MG,EDARBYCLOR,
30338,202331,EQ 40MG MEDOXOMIL;25MG,EDARBYCLOR,
30339,202333,453.6GM/BOT,SODIUM POLYSTYRENE SULFONATE,
30340,202334,1.5MG,LEVONORGESTREL,
30341,202337,3MG,DOXEPIN HYDROCHLORIDE,
30342,202337,6MG,DOXEPIN HYDROCHLORIDE,
30343,202338,EQ 75MG HCL,IMIPRAMINE PAMOATE,
30344,202338,EQ 100MG HCL,IMIPRAMINE PAMOATE,
30345,202338,EQ 125MG HCL,IMIPRAMINE PAMOATE,
30346,202338,EQ 150MG HCL,IMIPRAMINE PAMOATE,
30347,202342,EQ 20MG BASE,ESOMEPRAZOLE STRONTIUM,
30348,202342,EQ 40MG BASE,ESOMEPRAZOLE STRONTIUM,
30349,202343,10MG;EQ 100MG BASE,JUVISYNC,
30350,202343,20MG;EQ 100MG BASE,JUVISYNC,
30351,202343,40MG;EQ 100MG BASE,JUVISYNC,
30352,202343,10MG;EQ 50MG BASE,JUVISYNC,
30353,202343,20MG;EQ 50MG BASE,JUVISYNC,
30354,202343,40MG;EQ 50MG BASE,JUVISYNC,
30355,202344,EQ 70MG BASE,BINOSTO,
30356,202348,100MG/5ML,MORPHINE SULFATE,
30357,202351,EQ 4MG BASE/VIAL,TOPOTECAN HYDROCHLORIDE,
30358,202356,20MG/2ML (10MG/ML),DOCETAXEL,
30359,202356,80MG/8ML (10MG/ML),DOCETAXEL,
30360,202356,130MG/13ML (10MG/ML),DOCETAXEL,
30361,202356,200MG/20ML (10MG/ML),DOCETAXEL,
30362,202357,EQ 80MG BASE,ATORVASTATIN CALCIUM,
30363,202359,EQ 150MG BASE/VIAL,COLISTIMETHATE SODIUM,
30364,202360,2MG/ML,ETOMIDATE,
30365,202361,200MG/5ML,VORICONAZOLE,
30366,202362,62.5MG;25MG,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,
30367,202362,250MG;100MG,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,
30368,202366,15MG,LANSOPRAZOLE,
30369,202366,30MG,LANSOPRAZOLE,
30370,202373,100MG/ML,TRANEXAMIC ACID,
30371,202374,0.025%,TRIAMCINOLONE ACETONIDE,
30372,202374,0.1%,TRIAMCINOLONE ACETONIDE,
30373,202376,20MG,RABEPRAZOLE SODIUM,
30374,202377,5MG;160MG,AMLODIPINE AND VALSARTAN,
30375,202377,10MG;160MG,AMLODIPINE AND VALSARTAN,
30376,202377,5MG;320MG,AMLODIPINE AND VALSARTAN,
30377,202379,250MG,ZYTIGA,
30378,202381,60MG; 30MG,ABACAVIR SULFATE; LAMIVUDINE,
30379,202383,25MG,LAMOTRIGINE,
30380,202383,50MG,LAMOTRIGINE,
30381,202383,100MG,LAMOTRIGINE,
30382,202383,200MG,LAMOTRIGINE,
30383,202383,300MG,LAMOTRIGINE,
30384,202385,600MG/5ML,FELBAMATE,
30385,202387,EQ 25MG BASE,SITAGLIPTIN PHOSPHATE,
30386,202387,EQ 50MG BASE,SITAGLIPTIN PHOSPHATE,
30387,202387,EQ 100MG BASE,SITAGLIPTIN PHOSPHATE,
30388,202388,50MG; 500MG,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,
30389,202388,50MG; 1000MG,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,
30390,202389,EQ 5MG BASE,ESCITALOPRAM OXALATE,
30391,202389,EQ 10MG BASE,ESCITALOPRAM OXALATE,
30392,202389,EQ 20MG BASE,ESCITALOPRAM OXALATE,
30393,202390,50MG,TRAMADOL HYDROCHLORIDE,
30394,202392,1.25MG,RAMIPRIL,
30395,202392,2.5MG,RAMIPRIL,
30396,202392,5MG,RAMIPRIL,
30397,202392,10MG,RAMIPRIL,
30398,202393,1.5%,DICLOFENAC SODIUM,
30399,202394,200MG,ENTACAPONE,
30400,202395,EQ 20MG BASE,ZIPRASIDONE HYDROCHLORIDE,
30401,202395,EQ 40MG BASE,ZIPRASIDONE HYDROCHLORIDE,
30402,202395,EQ 60MG BASE,ZIPRASIDONE HYDROCHLORIDE,
30403,202395,EQ 80MG BASE,ZIPRASIDONE HYDROCHLORIDE,
30404,202397,20MG,TELMISARTAN,
30405,202397,40MG,TELMISARTAN,
30406,202397,80MG,TELMISARTAN,
30407,202409,EQ 75MG BASE/5ML,CLINDAMYCIN PALMITATE HYDROCHLORIDE,
30408,202414,12.5MG;150MG,IRBESARTAN AND HYDROCHLOROTHIAZIDE,
30409,202414,12.5MG;300MG,IRBESARTAN AND HYDROCHLOROTHIAZIDE,
30410,202414,300MG; 25MG,IRBESARTAN; HYDROCHLOROTHIAZIDE,
30411,202418,150MG;300MG,LAMIVUDINE AND ZIDOVUDINE,
30412,202419,EQ 250MG VALPROIC ACID,DIVALPROEX SODIUM,
30413,202419,EQ 500MG VALPROIC ACID,DIVALPROEX SODIUM,
30414,202420,EQ 169MG CALCIUM,CALCIUM ACETATE,
30415,202421,0.5MG,DUTASTERIDE,
30416,202423,25MG,SITAGLIPTIN PHOSPHATE,
30417,202423,50MG,SITAGLIPTIN PHOSPHATE,
30418,202423,100MG,SITAGLIPTIN PHOSPHATE,
30419,202424,1.25MG;1.25MG;1.25MG;1.25MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30420,202424,1.875MG;1.875MG;1.875MG;1.875MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30421,202424,2.5MG;2.5MG;2.5MG;2.5MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30422,202424,3.125MG;3.125MG;3.125MG;3.125MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30423,202424,3.75MG;3.75MG;3.75MG;3.75MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30424,202424,5MG;5MG;5MG;5MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30425,202424,7.5MG;7.5MG;7.5MG;7.5MG,DEXTROAMP SACCHARATE AMP ASPARTATE DEXTROAMP SULFATE AND AMP SULFATE,
30426,202425,25MG,SITAGLIPTIN PHOSPHATE,
30427,202425,50MG,SITAGLIPTIN PHOSPHATE,
30428,202425,100MG,SITAGLIPTIN PHOSPHATE,
30429,202426,50MG; 500MG,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,
30430,202426,50MG; 1000MG,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,
30431,202428,0.1%,FABIOR,
30432,202429,240MG,ZELBORAF,
30433,202431,EQ 1MG BASE,NARATRIPTAN,
30434,202431,EQ 2.5MG BASE,NARATRIPTAN,
30435,202433,0.4MG,TAMSULOSIN HYDROCHLORIDE,
30436,202435,EQ 0.09% ACID,BROMFENAC SODIUM,
30437,202436,100MG/ML,TRANEXAMIC ACID,
30438,202437,1 MG,FOLIC ACID,
30439,202438,125MG,FAMCICLOVIR,
30440,202438,250MG,FAMCICLOVIR,
30441,202438,500MG,FAMCICLOVIR,
30442,202439,10MG,XARELTO,
30443,202439,15MG,XARELTO,
30444,202439,20MG,XARELTO,
30445,202446,10MG,AMITRIPTYLINE HYDROCHORIDE,
30446,202446,25MG,AMITRIPTYLINE HYDROCHORIDE,
30447,202446,50MG,AMITRIPTYLINE HYDROCHORIDE,
30448,202446,75MG,AMITRIPTYLINE HYDROCHORIDE,
30449,202446,100MG,AMITRIPTYLINE HYDROCHORIDE,
30450,202446,150MG,AMITRIPTYLINE HYDROCHORIDE,
30451,202450,0.375MG/INH,TUDORZA PRESSAIR,
30452,202456,EQ 15MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30453,202456,EQ 30MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30454,202456,EQ 45MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30455,202458,80MG,FLUVASTATIN,
30456,202459,5%,ACYCLOVIR,
30457,202461,EQ 20MG BASE;375MG,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,
30458,202461,EQ 20MG BASE;500MG,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,
30459,202463,360MG,DILTIAZEM HYDROCHLORIDE,
30460,202464,EQ 10GM BASE/VIAL,VANCOMYCIN HYDROCHLORIDE,
30461,202467,EQ 15MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30462,202467,EQ 30MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30463,202467,EQ 45MG BASE,PIOGLITAZONE HYDROCHLORIDE,
30464,202468,EQ 10MG BASE,MONTELUKAST SODIUM,
30465,202472,EQ 4MG BASE/5ML,ZOLEDRONIC ACID,
30466,202473,EQ 25MG BASE,SITAGLIPTIN PHOSPHATE,
30467,202473,EQ 50MG BASE,SITAGLIPTIN PHOSPHATE,
30468,202473,EQ 100MG BASE,SITAGLIPTIN PHOSPHATE,
30469,202476,2.5MG,ZOLMITRIPTAN,
30470,202476,5MG,ZOLMITRIPTAN,
30471,202477,EQ 5MG BASE,RIZATRIPTAN BENZOATE,
30472,202477,EQ 10MG BASE,RIZATRIPTAN BENZOATE,
30473,202482,500MG,GRISEOFULVIN,
30474,202485,EQ 200MG BASE/VIAL,GEMCITABINE HYDROCHLORIDE,
30475,202485,EQ 1GM BASE/VIAL,GEMCITABINE HYDROCHLORIDE,
30476,202489,250MG,TINIDAZOLE,
30477,202489,500MG,TINIDAZOLE,
30478,202490,EQ 5MG BASE,RIZATRIPTAN BENZOATE,
30479,202490,EQ 10MG BASE,RIZATRIPTAN BENZOATE,
30480,202493,EQ 500MG BASE/VIAL,CHLOROTHIAZIDE SODIUM,
30481,202496,EQ 0.083% BASE;0.017%,ALBUTEROL SULFATE AND IPRATROPIUM BROMIDE,
30482,202497,5MG/5ML (1MG/ML),MARQIBO KIT,
30483,202498,25MG,LAMOTRIGINE,
30484,202498,50MG,LAMOTRIGINE,
30485,202498,100MG,LAMOTRIGINE,
30486,202498,200MG,LAMOTRIGINE,
30487,202498,300MG,LAMOTRIGINE,
30488,202501,EQ 75MG BASE/ML,CIDOFOVIR,
30489,202503,EQ 20MG BASE,SILDENAFIL CITRATE,
30490,202506,25MG,SILDENAFIL CITRATE,
30491,202506,50MG,SILDENAFIL CITRATE,
30492,202506,100MG,SILDENAFIL CITRATE,
30493,202508,1.5MG,LEVONORGESTREL,
30494,202508,1.5MG,LEVONORGESTREL,
30495,202509,0.5MG;0.4MG,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,
30496,202510,3MG,DOXEPIN HYDROCHLORIDE,
30497,202510,6MG,DOXEPIN HYDROCHLORIDE,
30498,202513,3%,GELNIQUE 3%,
30499,202514,0.0015%,ZIOPTAN,
30500,202515,2MG/ML,MORPHINE SULFATE,
30501,202515,4MG/ML,MORPHINE SULFATE,
30502,202515,8MG/ML,MORPHINE SULFATE,
30503,202515,10MG/ML,MORPHINE SULFATE,
30504,202515,15MG/ML,MORPHINE SULFATE,
30505,202516,EQ 5MG BASE;40MG,TELMISARTAN AND AMLODIPINE,
30506,202516,EQ 10MG BASE;40MG,TELMISARTAN AND AMLODIPINE,
30507,202516,EQ 5MG BASE;80MG,TELMISARTAN AND AMLODIPINE,
30508,202516,EQ 10MG BASE;80MG,TELMISARTAN AND AMLODIPINE,
30509,202517,EQ 5MG BASE;40MG,TELMISARTAN AND AMLODIPINE,
30510,202517,EQ 10MG BASE;40MG,TELMISARTAN AND AMLODIPINE,
30511,202517,EQ 5MG BASE;80MG,TELMISARTAN AND AMLODIPINE,
30512,202517,EQ 10MG BASE;80MG,TELMISARTAN AND AMLODIPINE,
30513,202519,12.5MG;80MG,VALSARTAN AND HYDROCHLOROTHIAZIDE,
30514,202519,12.5MG;160MG,VALSARTAN AND HYDROCHLOROTHIAZIDE,
30515,202519,12.5MG;320MG,VALSARTAN AND HYDROCHLOROTHIAZIDE,
30516,202519,25MG;160MG,VALSARTAN AND HYDROCHLOROTHIAZIDE,
30517,202519,25MG;320MG,VALSARTAN AND HYDROCHLOROTHIAZIDE,
30518,202523,200MG,NEVIRAPINE,
30519,202524,500MG,LEVETIRACETAM,
30520,202524,750MG,LEVETIRACETAM,
30521,202526,0.2%,OLOPATADINE HYDROCHLORIDE,
30522,202529,300MG; 300MG,LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,
30523,202533,500MG,LEVETIRACETAM,
30524,202533,750MG,LEVETIRACETAM,
30525,202535,12GM/PACKET;3.5GM/PACKET;10MG/PACKET,PREPOPIK,
30526,202537,100MG/5ML,OXYCODONE HYDROCHLORIDE,
30527,202539,1MCG,PARICALCITOL,
30528,202539,2MCG,PARICALCITOL,
30529,202539,4MCG,PARICALCITOL,
30530,202540,250MG,URSODIOL,
30531,202540,500MG,URSODIOL,
30532,202542,23MG,DONEPEZIL HYDROCHLORIDE,
30533,202543,500MG/100ML (5MG/ML),LEVETIRACETAM IN SODIUM CHLORIDE,
30534,202543,1000MG/100ML (10MG/ML),LEVETIRACETAM IN SODIUM CHLORIDE,
30535,202543,1500MG/100ML (15MG/ML),LEVETIRACETAM IN SODIUM CHLORIDE,
30536,202545,125MG,GRISEOFULVINULTRAMICROSIZE,
30537,202545,250MG,GRISEOFULVINULTRAMICROSIZE,
30538,202546,200MG,RIBAVIRIN,
30539,202546,400MG,RIBAVIRIN,
30540,202546,500MG,RIBAVIRIN,
30541,202546,600MG,RIBAVIRIN,
30542,202548,EQ 4MG BASE/5ML,ZOLEDRONIC ACID,
30543,202553,EQ 2.5MG BASE,AMLODIPINE BESYLATE,
30544,202553,EQ 5MG BASE,AMLODIPINE BESYLATE,
30545,202553,EQ 10MG BASE,AMLODIPINE BESYLATE,
30546,202554,2.5MG,LISINOPRIL,
30547,202554,5MG,LISINOPRIL,
30548,202554,10MG,LISINOPRIL,
30549,202554,20MG,LISINOPRIL,
30550,202554,30MG,LISINOPRIL,
30551,202554,40MG,LISINOPRIL,
30552,202556,12.5MG,HYDROCHLOROTHIAZIDE,
30553,202556,25MG,HYDROCHLOROTHIAZIDE,
30554,202556,50MG,HYDROCHLOROTHIAZIDE,
30555,202560,2.5MG,ZOLMITRIPTAN,
30556,202560,5MG,ZOLMITRIPTAN,
30557,202561,EQ 500MG BASE/VIAL,CHLOROTHIAZIDE SODIUM,
30558,202562,0.5MG/VIAL,DACTINOMYCIN,
30559,202563,EQ 1GM BASE/VIAL,CEFTRIAXONE,
30560,202563,EQ 2GM BASE/VIAL,CEFTRIAXONE,
30561,202566,100MG,MODAFINIL,
30562,202566,200MG,MODAFINIL,
30563,202567,0.04%,TRETINOIN,
30564,202568,EQ 1MG BASE,GUANFACINE HYDROCHLORIDE,
30565,202568,EQ 2MG BASE,GUANFACINE HYDROCHLORIDE,
30566,202568,EQ 3MG BASE,GUANFACINE HYDROCHLORIDE,
30567,202568,EQ 4MG BASE,GUANFACINE HYDROCHLORIDE,
30568,202570,200MG,XALKORI,
30569,202570,250MG,XALKORI,
30570,202571,EQ 4MG BASE/5ML,ZOLEDRONIC ACID,
30571,202572,75MG,INDOMETHACIN,
30572,202573,100MG,RITONAVIR,
30573,202579,43MG,FENOFIBRATE (MICRONIZED),
30574,202579,130MG,FENOFIBRATE (MICRONIZED),
30575,202580,30MG,DEXMETHYLPHENIDATE HYDROCHLORIDE,
